#OG_name	Cru.fasta	Ath.fasta	Aar.fasta	Chi.fasta	Tar.fasta
OG_1	Carub.0007s2402.1.p Carub.0007s2467.1.p	AT4G17390.1 AT4G16720.1	Aa31LG6G130 Aa31LG9G12170 Aa31LG2G12900	CARHR223250.1 CARHR224000.1	gene-TAV2_LOCUS9490 gene-TAV2_LOCUS23435
OG_13381	Carub.0003s3193.1.p	AT2G17787.1		CARHR108180.1	gene-TAV2_LOCUS11806
OG_13382	Carub.0003s3312.1.p Carub.0003s3310.1.p	AT2G18880.1 AT2G18870.1			gene-TAV2_LOCUS8780
OG_13383	Carub.0002s2045.1.p Carub.0003s2811.1.p Carub.0003s2812.1.p Carub.0003s2808.1.p	AT1G73700.1	Aa31LG4G4030 Aa31LG8G11020 Aa31LG8G11010		gene-TAV2_LOCUS25096
OG_13384	Carub.0003s0899.1.p Carub.0003s0923.1.p	AT3G09890.1	Aa31LG3G2370	CARHR084400.1	gene-TAV2_LOCUS10013
OG_13385	Carub.0003s2133.1.p	AT3G21300.1	Aa31LG8G8010	CARHR097230.1	gene-TAV2_LOCUS8857
OG_13386	Carub.0003s2822.1.p	AT2G13810.1	Aa31LG8G12370	CARHR104700.1	gene-TAV2_LOCUS8791
OG_13387	Carub.0003s1919.1.p	AT3G19370.1	Aa31LG8G6120	CARHR094770.1	gene-TAV2_LOCUS11587
OG_13388	Carub.0003s1957.1.p	AT3G19690.1	Aa31LG8G6490	CARHR095170.1	
OG_13389	Carub.0006s3398.1.p Carub.0003s1288.1.p Carub.0003s1289.1.p	AT3G13440.1	Aa31LG8G650	CARHR088090.1 CARHR088100.1	gene-TAV2_LOCUS11702
OG_13390	Carub.0003s1805.1.p	AT1G48750.1 AT3G18280.2	Aa31LG10G4770 Aa31LG8G5130	CARHR093640.1 CARHR038680.1	gene-TAV2_LOCUS8463
OG_13391	Carub.0003s2990.1.p	AT2G16200.2			
OG_13392	Carub.0003s1774.1.p	AT3G18030.1	Aa31LG8G4880	CARHR093340.1	gene-TAV2_LOCUS10703
OG_13393	Carub.0003s0003.1.p	AT3G02060.3	Aa31LG5G11240	CARHR074870.1	gene-TAV2_LOCUS10551
OG_13394	Carub.0003s3533.1.p	AT2G20760.1	Aa31LG8G17730	CARHR111430.1	gene-TAV2_LOCUS9097
OG_13395	Carub.0003s2056.1.p	AT3G20580.1	Aa31LG8G7390	CARHR096370.1	gene-TAV2_LOCUS10491
OG_13396	Carub.0003s0129.1.p	AT3G02170.1	Aa31LG5G12700	CARHR076140.1	gene-TAV2_LOCUS8892
OG_13397	Carub.0003s3134.1.p	AT2G17320.1	Aa31LG8G14670	CARHR107450.1 CARHR107460.1	gene-TAV2_LOCUS11446
OG_13398	Carub.0003s0938.1.p	AT3G10210.1	Aa31LG3G2770	CARHR084700.1	gene-TAV2_LOCUS10722
OG_13399	Carub.0003s0154.1.p Carub.0003s0153.1.p	AT3G02450.1 AT3G02440.2	Aa31LG5G12950	CARHR076420.1 CARHR076410.1	gene-TAV2_LOCUS11167
OG_13400	Carub.0003s1834.1.p	AT3G18560.1	Aa31LG8G5420	CARHR093930.1	
OG_13401	Carub.0003s1918.1.p	AT3G19360.2	Aa31LG8G6110	CARHR094760.1	gene-TAV2_LOCUS11586
OG_13402	Carub.0003s0540.1.p	AT3G05990.1	Aa31LG5G16460	CARHR080500.1	gene-TAV2_LOCUS11271
OG_13403	Carub.0003s2175.1.p	AT3G21700.3	Aa31LG8G8330	CARHR097640.1 CARHR097650.1	gene-TAV2_LOCUS9529
OG_13404	Carub.0003s0374.1.p	AT3G04590.2		CARHR078770.1	gene-TAV2_LOCUS10840
OG_13405	Carub.0003s1683.1.p	AT3G17090.1	Aa31LG8G4110	CARHR092340.1	gene-TAV2_LOCUS10568
OG_13406	Carub.0003s1925.1.p	AT3G19440.1	Aa31LG8G6190	CARHR094870.1	gene-TAV2_LOCUS9693
OG_13407	Carub.0003s1203.1.p Carub.0003s1204.1.p	AT3G12685.1 AT3G12680.1	Aa31LG7G3500 Aa31LG8G30	CARHR087190.1 CARHR087200.1	gene-TAV2_LOCUS9922
OG_13408	Carub.0003s1750.1.p	AT3G17790.1	Aa31LG8G4670	CARHR093140.1	gene-TAV2_LOCUS10004
OG_13409	Carub.0003s3425.1.p			CARHR110450.1 CARHR110460.1	gene-TAV2_LOCUS11751
OG_13410	Carub.0003s0193.1.p	AT3G02830.1	Aa31LG5G13300	CARHR076840.1	gene-TAV2_LOCUS17528 gene-TAV2_LOCUS11570
OG_13411	Carub.0003s1029.1.p	AT3G11000.2	Aa31LG3G4100	CARHR085590.1	gene-TAV2_LOCUS11750
OG_13412	Carub.0003s0946.1.p	AT3G10290.1	Aa31LG3G2870	CARHR084760.1	gene-TAV2_LOCUS9639
OG_13413	Carub.0003s2310.1.p	AT3G22960.1	Aa31LG8G9460	CARHR098900.1	gene-TAV2_LOCUS11411
OG_13414	Carub.0003s2270.1.p	AT3G22540.1	Aa31LG8G9100	CARHR098430.1	
OG_13415	Carub.0003s1592.1.p	AT3G16175.1	Aa31LG8G3320	CARHR091340.1	gene-TAV2_LOCUS9859
OG_13416	Carub.0003s0430.1.p	AT3G05050.1	Aa31LG11G8880	CARHR079370.1 CARHR079380.1	gene-TAV2_LOCUS9838 gene-TAV2_LOCUS6673
OG_13417	Carub.0003s0318.1.p Carub.0006s3213.1.p Carub.0008s0356.1.p	AT4G04220.1 AT5G44700.1	Aa31LG5G14520	CARHR253240.1 CARHR253200.1 CARHR253290.1 CARHR253360.1 CARHR253370.1 CARHR253180.1 CARHR253220.1 CARHR253280.1 CARHR078050.1 CARHR253250.1 CARHR178200.1	gene-TAV2_LOCUS6890
OG_13418	Carub.0003s1912.1.p	AT3G19290.3		CARHR094690.1	gene-TAV2_LOCUS11584
OG_13419	Carub.0003s0263.1.p	AT3G03490.1	Aa31LG5G14010	CARHR077510.1	gene-TAV2_LOCUS9188
OG_13420	Carub.0003s1471.1.p	AT3G15070.1		CARHR090030.1	gene-TAV2_LOCUS8877
OG_13421	Carub.0003s0729.1.p	AT3G07710.1	Aa31LG5G18290 Aa31LG5G23640	CARHR082420.1	gene-TAV2_LOCUS9486 gene-TAV2_LOCUS1897
OG_13422	Carub.0006s3069.1.p Carub.0006s3066.1.p Carub.0006s3068.1.p Carub.0003s0214.1.p Carub.0006s3064.1.p	AT4G11580.1		CARHR254820.1 CARHR254830.1	gene-TAV2_LOCUS11080 gene-TAV2_LOCUS10778 gene-TAV2_LOCUS9499
OG_13423	Carub.0003s0751.1.p	AT3G07940.1	Aa31LG5G18480	CARHR082680.1	gene-TAV2_LOCUS10573
OG_13424	Carub.0003s1366.1.p	AT3G14067.1	Aa31LG8G1270	CARHR088910.1	gene-TAV2_LOCUS10915
OG_13425	Carub.0003s0279.1.p	AT3G03630.1	Aa31LG5G14140	CARHR077680.1	gene-TAV2_LOCUS9586
OG_13426	Carub.0003s0563.1.p	AT3G06190.1	Aa31LG5G16700	CARHR080710.1	gene-TAV2_LOCUS10451
OG_13427	Carub.0003s0944.1.p	AT3G10260.3	Aa31LG3G2840	CARHR084740.1	gene-TAV2_LOCUS9641 gene-TAV2_LOCUS14295
OG_13428	Carub.0003s1869.1.p	AT3G18850.2	Aa31LG8G5690	CARHR094300.1	gene-TAV2_LOCUS10073
OG_13429	Carub.0003s0736.1.p	AT3G07780.2	Aa31LG5G18350	CARHR082490.1	gene-TAV2_LOCUS9480
OG_13430	Carub.0003s1613.1.p	AT3G16380.1	Aa31LG8G3520	CARHR091600.1	gene-TAV2_LOCUS10955
OG_13431	Carub.0003s3252.1.p	AT2G18370.1	Aa31LG8G15660	CARHR108960.1	
OG_13432	Carub.0003s3211.1.p Carub.0002s1361.1.p	AT1G67325.2 AT2G17975.1	Aa31LG8G15150 Aa31sc584G20	CARHR108450.1 CARHR059820.1	gene-TAV2_LOCUS16767 gene-TAV2_LOCUS8958
OG_13433	Carub.0003s0190.1.p	AT3G02800.1	Aa31LG5G13270	CARHR076810.1	gene-TAV2_LOCUS11565
OG_13434	Carub.0003s0650.1.p	AT3G06980.1	Aa31LG5G17540	CARHR081590.1	gene-TAV2_LOCUS9621
OG_13435	Carub.0003s3147.1.p	AT2G17430.1	Aa31LG8G14740	CARHR107600.1	gene-TAV2_LOCUS11257
OG_13436	Carub.0003s1888.1.p	AT3G19050.1	Aa31LG8G5870	CARHR094490.1	gene-TAV2_LOCUS11232
OG_13437	Carub.0003s0441.1.p	AT3G05165.6 AT3G05160.1	Aa31LG5G15530	CARHR079490.1 CARHR079500.1	gene-TAV2_LOCUS10764
OG_13438	Carub.0003s2734.1.p	AT2G06990.1	Aa31sc441G20	CARHR084080.1	gene-TAV2_LOCUS10470
OG_13439	Carub.0003s1944.1.p Carub.0003s1945.1.p Carub.0003s1946.1.p	AT2G04930.1 AT3G19595.1 AT3G19600.1		CARHR095050.1	gene-TAV2_LOCUS9196
OG_13440	Carub.0003s1909.1.p	AT3G19260.1	Aa31LG8G6050	CARHR094660.1	gene-TAV2_LOCUS8836
OG_13441	Carub.0003s3036.1.p	AT2G16595.1	Aa31LG8G13880	CARHR106800.1	
OG_13442	Carub.0003s0414.1.p	AT3G04930.1		CARHR079210.1	
OG_13443	Carub.0003s0439.1.p	AT3G05150.2	Aa31LG5G15510	CARHR079470.1	
OG_13444		AT2G19800.1	Aa31LG8G16780	CARHR110260.1	gene-TAV2_LOCUS10583
OG_13445	Carub.0003s1881.1.p	AT3G19000.1		CARHR094420.1	gene-TAV2_LOCUS11236
OG_13446	Carub.0003s2525.1.p	AT3G24840.3	Aa31LG8G11290	CARHR101200.1	gene-TAV2_LOCUS9722
OG_13447	Carub.0003s0170.1.p	AT3G02580.1	Aa31LG5G13090	CARHR076590.1	gene-TAV2_LOCUS9255
OG_13448	Carub.0003s1878.1.p	AT3G18960.1 AT4G01580.1	Aa31sc73G30 Aa31LG9G4470 Aa31LG8G5810	CARHR094380.1	gene-TAV2_LOCUS11376
OG_13449	Carub.0003s2573.1.p Carub.0003s2574.1.p	AT3G25420.1	Aa31sc138G20	CARHR101720.1	gene-TAV2_LOCUS11199 gene-TAV2_LOCUS11196
OG_13450	Carub.0003s3437.1.p	AT2G20100.3		CARHR110610.1	
OG_13451	Carub.0003s3123.1.p	AT2G17280.1	Aa31sc478G20	CARHR293670.1 CARHR293680.1	
OG_13452	Carub.0003s3230.1.p	AT2G18160.1	Aa31LG8G15820	CARHR108640.1	gene-TAV2_LOCUS11260
OG_13453	Carub.0003s3231.1.p Carub.0002s2224.1.p			CARHR068750.1	
OG_13454	Carub.0003s1377.1.p	AT3G14172.1	Aa31LG8G1410	CARHR089040.1	gene-TAV2_LOCUS8985
OG_13455			Aa31LG2G18110		gene-TAV2_LOCUS22982
OG_13456	Carub.0003s0131.1.p	AT3G02190.1	Aa31LG5G12720	CARHR076160.1	
OG_13457	Carub.0003s0837.1.p	AT1G66280.1 AT1G66270.1 AT3G09260.1 AT5G28510.1	Aa31LG3G1750 Aa31LG3G1760	CARHR083610.1 CARHR083620.1	gene-TAV2_LOCUS10429 gene-TAV2_LOCUS10428 gene-TAV2_LOCUS10430 gene-TAV2_LOCUS228
OG_13458	Carub.0003s3065.1.p	AT2G16850.1			
OG_13459	Carub.0003s0506.1.p	AT3G05710.2	Aa31LG5G16130	CARHR080160.1	gene-TAV2_LOCUS11041
OG_13460	Carub.0006s1768.1.p Carub.0003s0539.1.p	AT3G05980.1 AT5G19340.1	Aa31LG5G16450	CARHR193620.1 CARHR080490.1	gene-TAV2_LOCUS8605
OG_13461	Carub.0003s1572.1.p	AT3G15990.1	Aa31LG8G3160	CARHR091120.1	gene-TAV2_LOCUS10954
OG_13462	Carub.0003s2208.1.p	AT3G21970.1			
OG_13463	Carub.0003s0557.1.p	AT3G06140.1	Aa31LG11G10650	CARHR080650.1	gene-TAV2_LOCUS9334 gene-TAV2_LOCUS18737
OG_13464	Carub.0003s1277.1.p	AT3G13400.1	Aa31LG8G610	CARHR088010.1	gene-TAV2_LOCUS8899
OG_13465	Carub.0003s0298.1.p	AT3G03810.2	Aa31LG5G14360	CARHR077890.1	gene-TAV2_LOCUS10996
OG_13466	Carub.0003s3261.1.p	AT2G18465.1	Aa31LG1G25000 Aa31LG1G17230	CARHR109060.1	gene-TAV2_LOCUS10040
OG_13467	Carub.0003s2336.1.p	AT3G23150.1	Aa31LG8G9620	CARHR099080.1	gene-TAV2_LOCUS9612
OG_13468	Carub.0003s2717.1.p	AT2G06040.1	Aa31sc133G60	CARHR103720.1	gene-TAV2_LOCUS3395
OG_13469	Carub.0003s3406.1.p	AT2G19780.1	Aa31LG8G16760	CARHR110240.1	gene-TAV2_LOCUS10888
OG_13470	Carub.0003s2086.1.p	AT3G20880.1	Aa31LG8G7700	CARHR096760.1	gene-TAV2_LOCUS10122
OG_13471	Carub.0003s2269.1.p	AT3G22530.1	Aa31LG8G9080	CARHR098420.1	
OG_13472	Carub.0003s3478.1.p	AT2G20400.2	Aa31LG8G17380	CARHR110920.1	gene-TAV2_LOCUS10603
OG_13473	Carub.0003s1132.1.p	AT3G11980.1	Aa31sc238G40	CARHR086540.1	
OG_13474	Carub.0003s0957.1.p	AT3G10390.3	Aa31LG3G2970	CARHR084870.1	gene-TAV2_LOCUS11514
OG_13475	Carub.0003s1821.1.p	AT3G18430.2	Aa31LG8G5260	CARHR093790.1	gene-TAV2_LOCUS10264
OG_13476	Carub.0003s1822.1.p	AT3G18440.1	Aa31LG8G5260	CARHR093800.1	gene-TAV2_LOCUS10263
OG_13477	Carub.0003s0227.1.p	AT3G03120.1		CARHR077140.1	
OG_13478	Carub.0003s3025.1.p	AT2G16485.1	Aa31LG8G13810	CARHR106710.1	gene-TAV2_LOCUS10131
OG_13479	Carub.0003s0476.1.p	AT3G05470.1	Aa31LG5G15930	CARHR079850.1	gene-TAV2_LOCUS11426
OG_13480	Carub.0003s0087.1.p	AT3G01280.1	Aa31LG5G12340	CARHR075750.1	gene-TAV2_LOCUS10395
OG_13481	Carub.0008s0791.1.p Carub.0003s0715.1.p	AT3G07580.1 AT5G48335.1	Aa31LG5G18140	CARHR183920.1 CARHR082280.1 CARHR259910.1	gene-TAV2_LOCUS10270 gene-TAV2_LOCUS6274
OG_13482	Carub.0003s0451.1.p	AT3G05260.1		CARHR079600.1	gene-TAV2_LOCUS10754
OG_13483	Carub.0003s1491.1.p	AT3G15260.1	Aa31LG8G2440	CARHR090240.1	gene-TAV2_LOCUS9916
OG_13484	Carub.0003s2478.1.p	AT3G24710.1 AT3G02280.2	Aa31LG5G12810	CARHR076240.1	gene-TAV2_LOCUS10030
OG_13485	Carub.0003s2612.1.p	AT2G04450.1		CARHR102380.1	
OG_13486	Carub.0003s0143.1.p	AT3G02320.1	Aa31LG5G12860	CARHR076300.1	gene-TAV2_LOCUS10032
OG_13487	Carub.0003s2273.1.p	AT3G22560.1		CARHR098460.1 CARHR098470.1	gene-TAV2_LOCUS8614
OG_13488	Carub.0003s3272.1.p	AT2G18520.1		CARHR109130.1	
OG_13489	Carub.0003s1033.1.p	AT3G61010.1			
OG_13490	Carub.0003s1786.1.p	AT3G18140.1	Aa31LG8G4970	CARHR093440.1	gene-TAV2_LOCUS9627
OG_13491	Carub.0003s1785.1.p	AT3G18130.1	Aa31LG8G4970	CARHR093430.1	gene-TAV2_LOCUS9628
OG_13492	Carub.0003s2616.1.p	AT2G04530.1	Aa31sc124G20 Aa31sc124G50	CARHR102420.1	gene-TAV2_LOCUS9560
OG_13493	Carub.0003s3388.1.p	AT2G19590.1	Aa31LG8G16600	CARHR110030.1	gene-TAV2_LOCUS10091
OG_13494	Carub.0003s0478.1.p	AT3G05490.1	Aa31LG5G15910	CARHR079880.1	
OG_13495	Carub.0003s3300.1.p	AT2G18730.1	Aa31LG8G15850	CARHR109320.1	gene-TAV2_LOCUS9662
OG_13496	Carub.0003s1011.1.p			CARHR085440.1	
OG_13497	Carub.0003s0616.1.p	AT3G06710.1		CARHR081300.1 CARHR081230.1 CARHR081240.1	gene-TAV2_LOCUS10110
OG_13498	Carub.0003s0113.1.p	AT3G01050.3	Aa31LG5G12570	CARHR076020.1	gene-TAV2_LOCUS9653
OG_13499	Carub.0003s3521.1.p	AT2G20700.1	Aa31LG8G17600	CARHR111340.1	gene-TAV2_LOCUS10228
OG_13500	Carub.0003s1199.1.p	AT3G12640.3	Aa31LG3G10	CARHR087150.1	gene-TAV2_LOCUS11058
OG_13501	Carub.0003s1849.1.p	AT3G18715.1	Aa31LG1G17280	CARHR094090.1	
OG_13502	Carub.0006s1299.1.p Carub.0003s0560.1.p	AT3G06160.2 AT3G06220.1		CARHR080680.1 CARHR080730.1	
OG_13503	Carub.0003s0107.1.p Carub.0003s0106.1.p	AT3G01090.2 AT3G01100.4	Aa31LG5G12520 Aa31LG5G12530	CARHR075940.1 CARHR075950.1	gene-TAV2_LOCUS9652
OG_13504	Carub.0003s1655.1.p	AT3G16840.2	Aa31LG8G3900	CARHR092100.1 CARHR247950.1	gene-TAV2_LOCUS11352
OG_13505	Carub.0003s2496.1.p	AT3G24570.1	Aa31sc29G40	CARHR100800.1	gene-TAV2_LOCUS11633
OG_13506	Carub.0003s0935.1.p	AT3G10190.1	Aa31LG3G2740	CARHR084670.1	
OG_13507	Carub.0003s0456.1.p	AT3G05300.1		CARHR079640.1	gene-TAV2_LOCUS9511
OG_13508	Carub.0003s2324.1.p	AT3G23070.1	Aa31LG8G9550	CARHR098980.1	gene-TAV2_LOCUS10694
OG_13509	Carub.0003s2282.1.p		Aa31LG10G9510		gene-TAV2_LOCUS22841
OG_13510	Carub.0003s3198.1.p Carub.0003s3200.1.p	AT2G17840.1 AT2G17850.3	Aa31LG8G15060	CARHR108340.1 CARHR108350.1	gene-TAV2_LOCUS11763
OG_13511	Carub.0003s0488.1.p	AT3G05570.1		CARHR079980.1	gene-TAV2_LOCUS10282
OG_13512	Carub.0003s0423.1.p	AT3G05000.1	Aa31LG5G15450	CARHR079310.1	gene-TAV2_LOCUS10949
OG_13513	Carub.0003s0758.1.p	AT3G08000.1	Aa31LG5G18550	CARHR082740.1	gene-TAV2_LOCUS10977
OG_13514	Carub.0003s1461.1.p	AT3G14950.1	Aa31LG8G2150	CARHR089890.1	gene-TAV2_LOCUS10822
OG_13515	Carub.0003s2053.1.p	AT3G20557.1	Aa31LG8G7360	CARHR096340.1	gene-TAV2_LOCUS10488
OG_13516	Carub.0003s0008.1.p	AT3G02020.1	Aa31LG5G11140	CARHR074940.1	gene-TAV2_LOCUS9409
OG_13517	Carub.0003s1026.1.p Carub.0003s1025.1.p	AT3G10980.1	Aa31LG3G4160	CARHR085560.1	
OG_13518	Carub.0003s1176.1.p	AT3G12400.2	Aa31sc601G10	CARHR086930.1	gene-TAV2_LOCUS10766
OG_13519	Carub.0003s1741.1.p	AT3G17680.2	Aa31LG8G4550	CARHR093030.1	gene-TAV2_LOCUS11127
OG_13520	Carub.0003s3343.1.p	AT2G19170.1	Aa31LG8G16220	CARHR109650.1	gene-TAV2_LOCUS11035
OG_13521	Carub.0003s0841.1.p	AT3G09300.1	Aa31LG3G1790		gene-TAV2_LOCUS10432
OG_13522	Carub.0003s2072.1.p	AT3G20760.1	Aa31LG8G7520	CARHR096580.1	gene-TAV2_LOCUS9807
OG_13523	Carub.0003s2327.1.p	AT1G61410.1 AT3G23100.2	Aa31LG8G9580	CARHR099010.1	gene-TAV2_LOCUS10458 gene-TAV2_LOCUS9608 gene-TAV2_LOCUS10692
OG_13524	Carub.0003s0124.1.p	AT3G02125.1		CARHR076090.1	
OG_13525	Carub.0003s1428.1.p	AT3G14580.1		CARHR089540.1	gene-TAV2_LOCUS10382
OG_13526	Carub.0003s1427.1.p	AT3G14570.1	Aa31LG8G1790	CARHR089530.1	gene-TAV2_LOCUS9220
OG_13527	Carub.0003s2906.1.p	AT2G15220.1	Aa31LG8G13040	CARHR105610.1 CARHR105570.1	
OG_13528	Carub.0003s1687.1.p	AT3G17130.1	Aa31LG8G4140	CARHR092380.1	
OG_13529	Carub.0003s2651.1.p Carub.0003s2654.1.p	AT2G04910.1			
OG_13530	Carub.0003s1438.1.p	AT3G14700.2			gene-TAV2_LOCUS11650
OG_13531	Carub.0003s2417.1.p	AT3G23870.4		CARHR099870.1	gene-TAV2_LOCUS10565
OG_13532	Carub.0003s0084.1.p		Aa31LG11G14480 Aa31LG5G12310	CARHR075720.1	gene-TAV2_LOCUS10392 gene-TAV2_LOCUS22123
OG_13533	Carub.0003s0162.1.p	AT3G02510.1	Aa31LG5G13010	CARHR076510.1	gene-TAV2_LOCUS11163
OG_13534	Carub.0003s1088.1.p	AT3G11560.3	Aa31LG3G4950	CARHR086110.1	gene-TAV2_LOCUS11355
OG_13535	Carub.0003s1651.1.p	AT3G16800.2	Aa31LG8G3870	CARHR092050.1	gene-TAV2_LOCUS11348
OG_13536	Carub.0003s1568.1.p	AT3G15940.2	Aa31LG8G3110	CARHR091080.1	gene-TAV2_LOCUS9036
OG_13537	Carub.0003s2851.1.p	AT2G14520.1		CARHR105250.1	gene-TAV2_LOCUS10413
OG_13538	Carub.0003s1237.1.p	AT3G13050.3	Aa31LG8G270	CARHR087610.1	gene-TAV2_LOCUS11330
OG_13539	Carub.0003s1974.1.p	AT3G19860.2	Aa31LG8G6630	CARHR095380.1	gene-TAV2_LOCUS11081
OG_13540	Carub.0006s2437.1.p Carub.0003s0521.1.p	AT5G26620.1 AT3G05858.1	Aa31LG11G9930 Aa31LG5G16230	CARHR186860.1 CARHR080310.1	gene-TAV2_LOCUS8636 gene-TAV2_LOCUS8638 gene-TAV2_LOCUS8637 gene-TAV2_LOCUS8635
OG_13541	Carub.0003s2287.1.p	AT3G22740.1	Aa31LG8G9230	CARHR098590.1	gene-TAV2_LOCUS9736
OG_13542	Carub.0003s2099.1.p	AT3G21090.1	Aa31LG8G7800	CARHR096920.1	gene-TAV2_LOCUS11485
OG_13543	Carub.0003s3516.1.p	AT2G20635.1	Aa31LG8G17530	CARHR111290.1	gene-TAV2_LOCUS11383
OG_13544	Carub.0003s0817.1.p	AT3G09032.1		CARHR083380.1	
OG_13545	Carub.0003s2709.1.p	AT2G05940.1	Aa31sc1976G10	CARHR103580.1	gene-TAV2_LOCUS8906
OG_13546	Carub.0003s0636.1.p	AT3G06830.1	Aa31LG5G17410	CARHR081440.1	gene-TAV2_LOCUS10712
OG_13547	Carub.0003s2760.1.p	AT5G09650.1	Aa31LG3G17420	CARHR203740.1	gene-TAV2_LOCUS19696
OG_13548	Carub.0003s2966.1.p	AT2G15780.1	Aa31LG8G13360	CARHR106150.1	
OG_13549	Carub.0003s3280.1.p Carub.0003s3284.1.p Carub.0003s3285.1.p	AT2G18560.1 AT2G18570.1	Aa31LG8G15470	CARHR109170.1 CARHR106980.1	gene-TAV2_LOCUS9267
OG_13550	Carub.0003s2197.1.p		Aa31LG8G8460	CARHR097860.1	
OG_13551	Carub.0003s1772.1.p	AT3G18010.1	Aa31LG8G4860	CARHR093320.1	gene-TAV2_LOCUS10706
OG_13552	Carub.0002s1231.1.p Carub.0003s1645.1.p	AT3G16720.1	Aa31LG8G3810	CARHR091970.1	
OG_13553	Carub.0003s1175.1.p	AT3G12390.1	Aa31sc601G20		gene-TAV2_LOCUS8811
OG_13554	Carub.0006s1204.1.p	AT5G13850.1		CARHR199580.1	
OG_13555	Carub.0003s2735.1.p	AT2G07020.1	Aa31sc462G10	CARHR103930.1	
OG_13556	Carub.0006s0221.1.p	AT5G03390.1		CARHR140210.1 CARHR140220.1	gene-TAV2_LOCUS20599
OG_13557	Carub.0003s0274.1.p				gene-TAV2_LOCUS8805 gene-TAV2_LOCUS8755
OG_13558	Carub.0006s1999.1.p				gene-TAV2_LOCUS8753
OG_13559	Carub.0003s1922.1.p	AT3G19400.1		CARHR094800.1	
OG_13560	Carub.0003s1392.1.p	AT3G14230.1	Aa31LG8G1500	CARHR089150.1	gene-TAV2_LOCUS10019
OG_13561	Carub.0003s0332.1.p	AT3G04080.1	Aa31LG5G14640	CARHR078210.1	gene-TAV2_LOCUS9604
OG_13562	Carub.0003s0295.1.p	AT3G03780.2		CARHR077850.1	gene-TAV2_LOCUS11001
OG_13563	Carub.0003s2454.1.p	AT3G23980.1	Aa31LG8G10920	CARHR100260.1	gene-TAV2_LOCUS10067 gene-TAV2_LOCUS26348
OG_13564	Carub.0003s3214.1.p	AT2G18000.2	Aa31LG8G15180	CARHR108490.1	
OG_13565	Carub.0003s0012.1.p	AT3G01970.1	Aa31LG5G11090	CARHR074990.1	
OG_13566	Carub.0003s1641.1.p	AT3G16680.1		CARHR091940.1	
OG_13567	Carub.0003s1557.1.p	AT3G15830.1		CARHR090920.1	
OG_13568	Carub.0003s1812.1.p	AT3G18350.2	Aa31LG8G5180	CARHR093700.1	gene-TAV2_LOCUS10255
OG_13569	Carub.0003s2353.1.p	AT3G23300.1	Aa31LG8G9840	CARHR099270.1	gene-TAV2_LOCUS11390
OG_13570	Carub.0003s1091.1.p	AT3G11590.1	Aa31LG3G4980	CARHR086140.1	gene-TAV2_LOCUS11359
OG_13571	Carub.0003s2538.1.p	AT3G25060.1	Aa31LG8G11950	CARHR101340.1	
OG_13572	Carub.0003s1329.1.p	AT3G13772.1	Aa31LG8G950	CARHR088500.1	gene-TAV2_LOCUS10525
OG_13573	Carub.0003s1707.1.p	AT3G17360.3	Aa31LG8G4280	CARHR092680.1	gene-TAV2_LOCUS9773
OG_13574	Carub.0003s1231.1.p	AT3G12970.1		CARHR087500.1	
OG_13575	Carub.0003s1045.1.p	AT3G11150.1	Aa31LG3G4310	CARHR085730.1	gene-TAV2_LOCUS9869
OG_13576	Carub.0003s0092.1.p	AT3G01220.1	Aa31LG5G12390	CARHR075820.1	gene-TAV2_LOCUS11532
OG_13577	Carub.0003s2346.1.p	AT3G23230.1	Aa31LG8G9730	CARHR099180.1	
OG_13578	Carub.0003s3118.1.p Carub.0003s2483.1.p	AT3G24506.1 AT2G17240.1	Aa31LG8G14610		gene-TAV2_LOCUS10659
OG_13579	Carub.0003s3370.1.p	AT2G19410.2	Aa31LG8G16420	CARHR109860.1	gene-TAV2_LOCUS9313 gene-TAV2_LOCUS9319
OG_13580	Carub.0003s1097.1.p	AT3G11650.1	Aa31LG3G5050	CARHR086200.1	
OG_13581	Carub.0003s0684.1.p	AT3G07300.3	Aa31LG5G17870	CARHR081950.1	gene-TAV2_LOCUS10926
OG_13582	Carub.0003s1788.1.p Carub.0003s1790.1.p Carub.0003s1791.1.p	AT5G45875.1			gene-TAV2_LOCUS9629 gene-TAV2_LOCUS23675
OG_13583	Carub.0003s2128.1.p	AT3G21280.1			gene-TAV2_LOCUS8860
OG_13584	Carub.0003s0859.1.p	AT3G09490.1			
OG_13585	Carub.0003s2777.1.p	AT5G60340.1	Aa31LG4G12680 Aa31LG1G12400	CARHR274010.1	gene-TAV2_LOCUS21436
OG_13586	Carub.0008s2104.1.p	AT5G60335.1	Aa31LG1G12400	CARHR274000.1 CARHR181070.1	gene-TAV2_LOCUS20189
OG_13587	Carub.0003s0494.1.p	AT3G05620.1	Aa31LG5G16040	CARHR080050.1 CARHR080060.1	gene-TAV2_LOCUS9153
OG_13588	Carub.0003s1416.1.p			CARHR089330.1	gene-TAV2_LOCUS9250
OG_13589	Carub.0003s3330.1.p Carub.0003s3329.1.p	AT2G19060.1 AT2G19050.1	Aa31LG8G16090	CARHR109570.1	gene-TAV2_LOCUS10748
OG_13590	Carub.0003s0514.1.p	AT3G05770.1 AT1G54300.1			gene-TAV2_LOCUS8865 gene-TAV2_LOCUS8867 gene-TAV2_LOCUS8868
